interaction_id,session_id,user_id,timestamp_utc,split,use_case,model_provider,model_name,account_tier,channel,region,segment,latency_ms,prompt_tokens,completion_tokens,total_tokens,tokens_per_second,cost_usd,tool_calls_count,temperature,top_p,max_tokens,retry_index,response_quality_score,user_feedback_score,failure_type,is_failure,is_failure_was_missing,safety_block_flag,hallucination_flag,toxicity_flag,formatting_error_flag,tool_error_flag,latency_timeout_flag
i0002071,s000396,u00263,2025-01-26 17:47:58+00:00,test,summarization,anthropic,claude,pro,web,apac,consumer,1017.84,81,66,147,144.42,0.000588,0,0.96,0.66,457,1,0.694,1.0,none,False,False,False,False,False,False,False,False
i0002072,s000105,u00240,2025-02-21 20:13:34+00:00,train,support,local,llama,pro,api,mena,enterprise,1246.12,105,257,362,290.5,0.000724,1,0.26,0.85,1550,0,0.755,0.81,none,False,False,False,False,False,False,False,False
i0002073,s000309,u00095,2025-02-16 23:03:34+00:00,train,search,local,llama,enterprise,api,mena,consumer,3151.13,392,519,911,289.1,0.001822,0,0.46,0.93,1814,0,0.457,0.219,none,False,False,False,False,False,False,False,False
i0002074,s000250,u00013,2025-02-13 02:02:11+00:00,train,support,anthropic,claude,free,web,mena,enterprise,1783.27,158,189,347,194.59,0.002082,1,0.42,0.61,845,1,0.903,0.089,safety_block,True,False,True,False,False,False,False,False
i0002075,s000148,u00071,2025-01-01 02:49:23+00:00,train,coding,anthropic,claude,free,mobile,apac,enterprise,2525.11,179,687,866,342.95,0.003464,0,0.61,0.78,1299,1,0.315,0.973,none,False,False,False,False,False,False,False,False
i0002076,s000295,u00164,2025-01-29 23:11:43+00:00,train,search,google,gemini,pro,mobile,apac,smb,2393.04,212,525,737,307.98,0.001474,0,1.14,0.8,1563,0,0.404,0.216,none,False,False,False,False,False,False,False,False
i0002077,s000497,u00036,2025-02-13 20:21:26+00:00,train,search,google,gemini,enterprise,api,mena,consumer,3446.6,296,663,959,278.25,0.005754,0,0.74,0.89,407,0,0.994,-0.249,none,False,False,False,False,False,False,False,False
i0002078,s000002,u00233,2025-01-15 14:07:27+00:00,test,analytics,local,llama,enterprise,mobile,mena,enterprise,2272.92,246,665,911,400.81,0.001822,0,0.38,0.63,1147,1,0.968,1.0,none,False,False,False,False,False,False,False,False
i0002079,s000479,u00200,2025-01-26 07:43:00+00:00,train,analytics,local,llama,enterprise,web,eu,smb,1269.9,233,94,327,257.5,0.000654,1,1.13,0.76,1201,1,0.606,-0.362,safety_block,True,False,True,False,False,False,False,False
i0002080,s000428,u00242,2025-02-13 12:25:32+00:00,train,support,anthropic,claude,pro,api,apac,consumer,1786.25,341,332,673,376.77,0.004038,0,0.84,0.91,706,0,0.599,-0.841,none,False,False,False,False,False,False,False,False
i0002081,s000265,u00297,2025-02-17 12:51:20+00:00,train,search,openai,gpt,free,mobile,mena,consumer,2171.93,218,526,744,342.55,0.002976,0,0.32,0.81,703,0,0.293,0.796,none,False,False,False,False,False,False,False,False
i0002082,s000306,u00043,2025-02-21 20:20:11+00:00,train,summarization,openai,gpt,pro,mobile,us,smb,1350.96,316,25,341,252.41,0.002046,0,1.09,0.9,1336,0,0.728,-0.239,none,False,False,False,False,False,False,False,False
i0002083,s000185,u00149,2025-01-26 12:42:19+00:00,train,analytics,openai,gpt,free,web,apac,smb,1545.59,367,327,694,449.02,0.004164,0,0.41,0.75,1571,1,0.225,0.461,none,False,False,False,False,False,False,False,False
i0002084,s000065,u00124,2025-01-24 00:39:40+00:00,train,search,openai,gpt,pro,mobile,apac,smb,1768.95,283,487,770,435.29,0.00308,0,0.62,0.97,874,0,0.451,1.0,none,False,False,False,False,False,False,False,False
i0002085,s000286,u00282,2025-01-23 16:47:24+00:00,train,search,anthropic,claude,free,api,mena,consumer,2170.58,52,559,611,281.49,0.001222,0,0.58,0.63,409,0,0.535,-0.625,none,False,False,False,False,False,False,False,False
i0002086,s000409,u00281,2025-02-10 18:39:05+00:00,train,coding,local,llama,pro,mobile,apac,enterprise,1210.7,134,302,436,360.12,0.002616,0,1.11,0.64,1638,2,0.915,0.175,none,False,False,False,False,False,False,False,False
i0002087,s000116,u00171,2025-01-26 07:09:13+00:00,train,support,anthropic,claude,enterprise,api,apac,consumer,2824.22,262,606,868,307.34,0.003472,0,0.32,0.81,461,2,0.975,1.0,none,False,False,False,False,False,False,False,False
i0002088,s000359,u00028,2025-01-25 02:47:54+00:00,val,support,openai,gpt,free,api,apac,consumer,1884.46,212,478,690,366.15,0.00276,0,0.4,0.79,133,1,0.979,0.609,none,False,False,False,False,False,False,False,False
i0002089,s000375,u00266,2025-01-11 03:24:46+00:00,test,support,openai,gpt,enterprise,mobile,mena,enterprise,1324.12,142,50,192,145.0,0.000768,0,0.79,0.86,746,0,0.839,0.092,none,False,False,False,False,False,False,False,False
i0002090,s000380,u00079,2025-01-29 20:10:43+00:00,val,support,local,llama,free,mobile,eu,enterprise,1159.96,160,208,368,317.25,0.000736,1,1.06,0.69,1698,2,0.432,1.0,none,False,False,False,False,False,False,False,False
i0002091,s000171,u00032,2025-01-15 10:44:27+00:00,train,search,local,llama,free,web,eu,enterprise,1775.24,68,657,725,408.4,0.00145,0,0.14,0.69,1580,2,0.236,0.143,none,False,False,False,False,False,False,False,False
i0002092,s000197,u00103,2025-02-01 12:42:00+00:00,test,coding,openai,gpt,free,mobile,apac,consumer,1110.4,124,21,145,130.58,0.00058,1,0.25,0.9,716,2,0.54,0.438,none,False,False,False,False,False,False,False,False
i0002093,s000209,u00080,2025-02-23 23:03:17+00:00,val,analytics,local,llama,enterprise,web,mena,smb,2112.97,321,93,414,195.93,0.001656,1,1.14,0.72,1125,0,0.438,1.0,none,False,False,False,False,False,False,False,False
i0002094,s000428,u00242,2025-02-16 01:28:01+00:00,train,search,openai,gpt,enterprise,web,us,consumer,986.96,43,254,297,300.92,0.000594,0,0.93,0.89,1970,1,0.724,0.789,none,False,False,False,False,False,False,False,False
i0002095,s000451,u00289,2025-01-29 04:56:33+00:00,train,summarization,openai,gpt,free,api,eu,smb,2384.02,341,695,1036,434.56,0.002072,0,0.42,0.86,1508,2,0.497,0.993,latency_timeout,True,False,False,False,False,False,False,True
i0002096,s000208,u00291,2025-02-28 19:59:52+00:00,train,analytics,openai,gpt,free,web,us,enterprise,1578.11,162,499,661,418.85,0.001322,0,0.43,0.63,1585,0,0.913,-0.34,none,False,False,False,False,False,False,False,False
i0002097,s000485,u00139,2025-02-28 12:57:48+00:00,train,coding,local,llama,enterprise,api,apac,consumer,1403.22,330,120,450,320.69,0.0018,1,0.56,0.88,296,0,0.499,0.937,none,False,False,False,False,False,False,False,False
i0002098,s000286,u00282,2025-01-27 00:39:19+00:00,train,summarization,local,llama,pro,mobile,eu,smb,1491.11,132,287,419,281.0,0.000838,1,0.81,0.95,590,0,0.502,0.302,none,False,False,False,False,False,False,False,False
i0002099,s000193,u00183,2025-02-15 16:52:09+00:00,val,coding,google,gemini,free,mobile,us,smb,2707.72,338,658,996,367.84,0.003984,0,0.67,0.93,327,1,0.807,-0.247,none,False,False,False,False,False,False,False,False
i0002100,s000001,u00027,2025-01-21 03:19:15+00:00,train,coding,openai,gpt,free,mobile,apac,smb,1289.87,245,169,414,320.96,0.001656,0,0.93,0.6,2007,1,0.672,0.333,none,False,False,False,False,False,False,False,False
i0002101,s000306,u00043,2025-02-22 18:46:17+00:00,train,summarization,openai,gpt,pro,web,apac,enterprise,1776.97,346,411,757,426.01,0.001514,1,0.07,0.82,785,0,0.404,0.314,none,False,False,False,False,False,False,False,False
i0002102,s000323,u00185,2025-01-23 19:08:52+00:00,train,summarization,google,gemini,free,api,apac,enterprise,1281.19,62,335,397,309.87,0.001588,0,0.98,0.97,1087,2,0.741,1.0,none,False,False,False,False,False,False,False,False
i0002103,s000485,u00139,2025-01-16 19:47:08+00:00,train,summarization,local,llama,pro,mobile,eu,consumer,1865.93,327,537,864,463.04,0.005184,1,0.07,0.84,1187,1,0.65,0.429,none,False,False,False,False,False,False,False,False
i0002104,s000360,u00225,2025-01-09 11:09:24+00:00,train,coding,local,llama,pro,api,eu,smb,1774.02,137,531,668,376.55,0.001336,1,1.06,0.72,1132,0,0.283,-0.268,none,False,False,False,False,False,False,False,False
i0002105,s000015,u00216,2025-02-20 06:25:39+00:00,test,support,google,gemini,pro,mobile,mena,enterprise,1700.17,169,586,755,444.07,0.00151,0,0.05,0.68,228,2,0.574,-0.407,none,False,False,False,False,False,False,False,False
i0002106,s000284,u00148,2025-01-18 21:09:11+00:00,train,support,google,gemini,pro,web,apac,consumer,1068.08,56,101,157,146.99,0.000314,0,0.15,0.87,1874,2,0.935,0.172,tool_error,True,False,False,False,False,False,True,False
i0002107,s000372,u00199,2025-02-18 13:24:37+00:00,train,support,local,llama,free,web,apac,smb,1983.87,383,328,711,358.39,0.002844,0,0.22,0.91,858,0,0.369,-0.608,none,False,False,False,False,False,False,False,False
i0002108,s000249,u00237,2025-01-06 15:15:01+00:00,train,coding,google,gemini,pro,mobile,mena,smb,1751.17,270,490,760,434.0,0.00456,0,0.27,0.97,1891,2,0.532,-0.229,none,False,False,False,False,False,False,False,False
i0002109,s000215,u00222,2025-01-31 03:16:35+00:00,train,coding,anthropic,claude,free,mobile,mena,consumer,2421.71,393,304,697,287.81,0.002788,0,0.48,0.96,1596,0,0.421,0.053,none,False,False,False,False,False,False,False,False
i0002110,s000405,u00150,2025-01-26 14:57:52+00:00,test,coding,openai,gpt,enterprise,api,us,enterprise,2385.26,244,473,717,300.6,0.004302,1,0.79,0.74,1466,2,0.63,-0.053,none,False,False,False,False,False,False,False,False
i0002111,s000306,u00043,2025-01-27 13:55:20+00:00,train,support,google,gemini,pro,web,us,smb,1451.57,96,452,548,377.52,0.002192,0,1.07,0.84,1477,1,0.98,0.636,latency_timeout,True,False,False,False,False,False,False,True
i0002112,s000341,u00191,2025-01-11 07:00:49+00:00,test,coding,anthropic,claude,pro,web,mena,consumer,1305.68,161,272,433,331.63,0.000866,0,0.63,0.64,2006,0,0.448,-0.243,none,False,False,False,False,False,False,False,False
i0002113,s000233,u00006,2025-01-05 18:24:16+00:00,train,analytics,google,gemini,pro,web,eu,consumer,1146.51,198,88,286,249.45,0.000572,0,0.64,0.64,710,0,0.866,-1.0,none,False,False,False,False,False,False,False,False
i0002114,s000140,u00132,2025-01-21 03:12:29+00:00,test,coding,local,llama,free,mobile,us,consumer,2162.58,93,679,772,356.98,0.003088,0,0.38,0.63,759,2,0.871,-0.811,none,False,False,False,False,False,False,False,False
i0002115,s000260,u00177,2025-01-29 17:15:54+00:00,train,summarization,openai,gpt,enterprise,web,us,consumer,1986.54,375,581,956,481.24,0.003824,0,0.96,0.97,1415,1,0.408,0.189,none,False,False,False,False,False,False,False,False
i0002116,s000480,u00033,2025-02-17 23:04:05+00:00,train,support,anthropic,claude,free,mobile,mena,enterprise,2989.82,384,628,1012,338.48,0.004048,2,0.13,0.66,574,1,0.818,-0.152,none,False,False,False,False,False,False,False,False
i0002117,s000302,u00248,2025-01-28 13:36:50+00:00,train,support,anthropic,claude,pro,api,apac,consumer,1737.79,242,223,465,267.58,0.00186,0,0.36,0.79,1671,2,0.99,-0.542,none,False,False,False,False,False,False,False,False
i0002118,s000354,u00131,2025-01-15 02:30:54+00:00,val,support,openai,gpt,free,mobile,us,smb,2070.41,250,234,484,233.77,0.000968,2,0.12,0.77,184,1,0.963,1.0,none,False,False,False,False,False,False,False,False
i0002119,s000063,u00110,2025-01-16 13:16:45+00:00,train,analytics,local,llama,pro,api,mena,smb,2128.94,293,239,532,249.89,0.001064,1,0.26,0.73,1850,0,0.685,0.697,none,False,False,False,False,False,False,False,False
i0002120,s000494,u00181,2025-02-06 12:41:46+00:00,train,coding,local,llama,pro,web,eu,smb,1168.2,284,41,325,278.21,0.0013,0,0.7,0.82,792,2,0.321,0.165,none,False,False,False,False,False,False,False,False
i0002121,s000123,u00197,2025-01-27 13:15:08+00:00,train,search,google,gemini,pro,mobile,apac,smb,1386.91,62,135,197,142.04,0.000788,0,0.15,0.6,136,1,0.295,0.34,none,False,False,False,False,False,False,False,False
i0002122,s000486,u00070,2025-02-24 06:32:29+00:00,train,summarization,google,gemini,free,web,mena,smb,1448.33,231,229,460,317.61,0.00276,0,0.12,0.75,1285,0,0.413,0.041,none,False,False,False,False,False,False,False,False
i0002123,s000223,u00212,2025-01-27 15:01:33+00:00,train,support,google,gemini,free,mobile,eu,enterprise,3054.72,319,691,1010,330.64,0.00202,0,0.99,0.79,656,2,0.681,-0.552,none,False,False,False,False,False,False,False,False
i0002124,s000460,u00032,2025-02-04 06:20:21+00:00,train,analytics,anthropic,claude,pro,web,eu,enterprise,1848.04,330,159,489,264.6,0.002934,0,0.14,0.92,714,2,0.509,0.818,none,False,False,False,False,False,False,False,False
i0002125,s000446,u00199,2025-01-04 13:23:19+00:00,train,coding,openai,gpt,free,web,mena,consumer,2202.69,254,365,619,281.02,0.001238,0,0.73,0.88,1052,0,0.759,0.711,none,False,False,False,False,False,False,False,False
i0002126,s000378,u00225,2025-01-12 14:16:12+00:00,train,support,google,gemini,free,api,apac,consumer,2450.73,362,392,754,307.66,0.001508,1,0.42,0.94,1240,1,0.83,-0.986,none,False,False,False,False,False,False,False,False
i0002127,s000459,u00253,2025-02-21 15:30:03+00:00,train,summarization,anthropic,claude,enterprise,mobile,eu,smb,1656.55,251,264,515,310.89,0.00309,0,1.08,0.75,389,2,0.344,0.336,none,False,False,False,False,False,False,False,False
i0002128,s000305,u00163,2025-01-21 19:09:01+00:00,train,search,openai,gpt,pro,web,mena,consumer,2019.21,177,644,821,406.59,0.004926,0,0.85,0.66,220,2,0.924,0.402,none,False,False,False,False,False,False,False,False
i0002129,s000425,u00126,2025-01-26 21:10:51+00:00,train,search,local,llama,free,api,eu,smb,1609.7,199,83,282,175.19,0.001692,0,0.07,0.76,1013,0,0.248,0.007,none,False,False,False,False,False,False,False,False
i0002130,s000087,u00030,2025-02-05 18:39:08+00:00,train,search,google,gemini,pro,web,eu,smb,2467.1,288,611,899,364.4,0.001798,1,1.07,0.99,807,2,0.412,1.0,safety_block,True,False,True,False,False,False,False,False
i0002131,s000036,u00020,2025-01-04 19:06:03+00:00,train,summarization,local,llama,free,mobile,mena,smb,2317.53,359,525,884,381.44,0.001768,0,0.5,0.69,1245,0,0.852,1.0,none,False,False,False,False,False,False,False,False
i0002132,s000272,u00007,2025-01-31 20:51:04+00:00,train,summarization,openai,gpt,enterprise,mobile,apac,smb,1357.09,122,227,349,257.17,0.001396,1,0.36,0.67,1564,1,0.347,-0.027,none,False,False,False,False,False,False,False,False
i0002133,s000405,u00150,2025-01-21 05:49:09+00:00,test,summarization,anthropic,claude,pro,web,apac,enterprise,3072.54,145,542,687,223.59,0.004122,0,0.81,0.98,1307,1,0.376,0.066,none,False,False,False,False,False,False,False,False
i0002134,s000383,u00285,2025-01-09 07:01:46+00:00,train,coding,anthropic,claude,enterprise,api,us,consumer,2130.16,274,311,585,274.63,0.00234,0,0.86,0.98,328,0,0.981,-0.004,none,False,False,False,False,False,False,False,False
i0002135,s000264,u00278,2025-01-26 12:47:35+00:00,train,analytics,openai,gpt,pro,web,apac,enterprise,1761.13,314,680,994,500.0,0.001988,0,0.36,0.66,2040,2,0.93,-0.167,none,False,False,False,False,False,False,False,False
i0002136,s000261,u00239,2025-01-27 11:10:40+00:00,train,summarization,anthropic,claude,enterprise,web,mena,smb,999.91,183,44,227,227.02,0.000908,1,0.42,0.91,1500,0,0.85,-0.352,none,False,False,False,False,False,False,False,False
i0002137,s000305,u00163,2025-01-12 16:51:03+00:00,train,analytics,local,llama,enterprise,mobile,eu,enterprise,1252.89,271,40,311,248.23,0.000622,0,0.19,0.77,222,2,0.339,0.504,none,False,False,False,False,False,False,False,False
i0002138,s000435,u00131,2025-02-02 00:13:26+00:00,train,support,local,llama,pro,api,eu,smb,1593.56,42,390,432,271.09,0.000864,1,0.71,0.8,1593,2,0.404,1.0,latency_timeout,True,False,False,False,False,False,False,True
i0002139,s000421,u00279,2025-02-14 03:20:08+00:00,train,search,openai,gpt,pro,mobile,mena,enterprise,2259.97,145,653,798,353.1,0.003192,0,1.15,0.8,1818,1,0.388,1.0,none,False,False,False,False,False,False,False,False
i0002140,s000055,u00150,2025-01-17 17:55:28+00:00,test,coding,google,gemini,enterprise,web,eu,smb,1674.72,383,63,446,266.31,0.000892,0,0.5,0.99,1220,1,0.351,0.674,hallucination,True,False,False,True,False,False,False,False
i0002141,s000298,u00132,2025-02-27 19:43:37+00:00,train,search,google,gemini,pro,web,eu,enterprise,2210.18,247,548,795,359.7,0.00318,0,1.2,0.67,1726,0,0.976,-1.0,none,False,False,False,False,False,False,False,False
i0002142,s000191,u00206,2025-02-06 07:15:22+00:00,test,summarization,openai,gpt,free,web,mena,smb,2158.53,352,658,1010,467.91,0.00404,0,0.21,0.91,1829,2,0.333,-0.919,none,False,False,False,False,False,False,False,False
i0002143,s000400,u00094,2025-02-16 07:27:45+00:00,train,analytics,openai,gpt,free,api,mena,enterprise,1848.21,118,350,468,253.22,0.000936,0,0.96,0.6,1979,2,0.797,0.838,none,False,False,False,False,False,False,False,False
i0002144,s000253,u00057,2025-01-05 13:28:33+00:00,test,coding,local,llama,pro,api,apac,consumer,1935.34,144,609,753,389.08,0.001506,0,1.11,0.85,1960,1,0.241,1.0,none,False,False,False,False,False,False,False,False
i0002145,s000496,u00124,2025-02-16 11:27:02+00:00,train,analytics,anthropic,claude,free,web,apac,enterprise,2646.59,390,534,924,349.13,0.005544,0,0.83,0.86,500,0,0.635,0.532,none,False,False,False,False,False,False,False,False
i0002146,s000217,u00024,2025-01-21 04:03:47+00:00,train,search,anthropic,claude,enterprise,api,eu,consumer,1777.53,399,165,564,317.29,0.002256,1,0.13,0.9,194,1,0.257,0.017,none,False,False,False,False,False,False,False,False
i0002147,s000340,u00286,2025-02-12 12:00:39+00:00,train,coding,anthropic,claude,pro,api,us,enterprise,2357.21,355,600,955,405.14,0.00573,1,0.39,0.97,1379,2,0.249,1.0,none,False,False,False,False,False,False,False,False
i0002148,s000055,u00150,2025-02-18 19:39:56+00:00,test,search,local,llama,pro,mobile,apac,enterprise,1635.41,154,495,649,396.84,0.001298,0,0.1,0.9,1431,2,0.384,0.652,none,False,False,False,False,False,False,False,False
i0002149,s000467,u00050,2025-01-16 17:30:32+00:00,train,support,anthropic,claude,free,web,apac,consumer,1263.24,328,28,356,281.82,0.001424,0,0.72,0.89,1220,0,0.94,0.882,none,False,False,False,False,False,False,False,False
i0002150,s000077,u00100,2025-01-16 19:36:52+00:00,val,summarization,local,llama,free,web,mena,smb,2776.22,205,406,611,220.08,0.003666,0,1.2,0.7,583,2,0.711,-0.914,none,False,False,False,False,False,False,False,False
i0002151,s000190,u00091,2025-01-04 15:27:06+00:00,train,support,local,llama,free,api,mena,smb,2354.27,343,464,807,342.78,0.001614,0,0.45,1.0,1949,0,0.721,0.406,none,False,False,False,False,False,False,False,False
i0002152,s000419,u00089,2025-02-06 21:03:31+00:00,train,summarization,google,gemini,pro,mobile,eu,smb,2630.84,346,564,910,345.9,0.00182,2,0.2,0.79,911,1,0.438,1.0,none,False,False,False,False,False,False,False,False
i0002153,s000484,u00240,2025-02-16 05:59:44+00:00,train,analytics,anthropic,claude,enterprise,web,mena,consumer,1830.3,196,544,740,404.3,0.00444,0,0.32,0.77,1551,1,0.779,0.516,none,False,False,False,False,False,False,False,False
i0002154,s000243,u00029,2025-01-25 01:06:08+00:00,train,search,openai,gpt,enterprise,web,mena,smb,1400.42,149,343,492,351.32,0.000984,0,0.68,0.8,1324,0,0.745,0.769,none,False,False,False,False,False,False,False,False
i0002155,s000243,u00029,2025-01-10 02:44:13+00:00,train,search,openai,gpt,enterprise,mobile,eu,enterprise,1599.5,390,223,613,383.24,0.001226,1,0.68,0.76,1847,0,0.569,0.222,none,False,False,False,False,False,False,False,False
i0002156,s000025,u00235,2025-01-19 23:49:08+00:00,train,analytics,google,gemini,pro,mobile,mena,smb,1203.53,202,150,352,292.47,0.002112,0,0.28,0.84,1495,2,0.746,0.264,none,False,False,False,False,False,False,False,False
i0002157,s000490,u00182,2025-01-25 15:22:20+00:00,train,analytics,google,gemini,enterprise,api,eu,smb,1537.17,195,80,275,178.9,0.00055,0,0.9,0.74,1346,1,0.894,1.0,none,False,False,False,False,False,False,False,False
i0002158,s000009,u00061,2025-02-24 05:56:48+00:00,train,coding,anthropic,claude,free,api,mena,enterprise,2492.27,279,455,734,294.51,0.002936,0,0.11,0.7,1741,2,0.968,-0.202,none,False,False,False,False,False,False,False,False
i0002159,s000014,u00229,2025-01-08 20:29:54+00:00,train,search,anthropic,claude,enterprise,mobile,us,enterprise,3137.06,377,672,1049,334.39,0.004196,0,0.75,0.97,232,1,0.997,-0.261,none,False,False,False,False,False,False,False,False
i0002160,s000237,u00199,2025-01-21 07:25:35+00:00,train,analytics,openai,gpt,free,mobile,us,enterprise,1154.25,86,74,160,138.62,0.00064,0,0.51,0.97,1482,1,0.591,-0.087,none,False,False,False,False,False,False,False,False
i0002161,s000002,u00233,2025-02-08 14:20:04+00:00,test,search,local,llama,enterprise,mobile,mena,smb,2106.27,394,497,891,423.02,0.001782,0,0.15,0.8,1253,0,0.226,0.214,none,False,False,False,False,False,False,False,False
i0002162,s000083,u00049,2025-01-15 05:59:02+00:00,train,coding,anthropic,claude,free,api,apac,consumer,2083.63,192,417,609,292.28,0.001218,0,0.76,0.98,1620,1,0.383,-0.766,none,False,False,False,False,False,False,False,False
i0002163,s000314,u00085,2025-02-23 02:16:38+00:00,train,coding,google,gemini,enterprise,mobile,mena,consumer,1299.63,49,136,185,142.35,0.00111,0,0.81,0.77,558,2,0.357,0.639,none,False,False,False,False,False,False,False,False
i0002164,s000353,u00090,2025-02-24 06:25:14+00:00,test,search,openai,gpt,enterprise,web,apac,consumer,1652.71,151,164,315,190.6,0.00189,1,0.53,0.75,1278,0,0.44,0.101,none,False,False,False,False,False,False,False,False
i0002165,s000150,u00018,2025-01-23 05:28:34+00:00,train,analytics,anthropic,claude,pro,mobile,apac,consumer,1611.29,206,213,419,260.04,0.000838,0,0.96,0.97,673,1,0.488,0.712,none,False,False,False,False,False,False,False,False
i0002166,s000398,u00059,2025-02-14 13:15:49+00:00,train,support,anthropic,claude,pro,api,apac,consumer,1919.39,283,485,768,400.13,0.001536,0,0.61,0.85,352,1,0.735,-1.0,none,False,False,False,False,False,False,False,False
i0002167,s000304,u00269,2025-02-15 00:29:47+00:00,test,analytics,openai,gpt,free,api,apac,smb,1349.41,243,223,466,345.34,0.001864,0,0.34,0.91,1232,2,0.621,0.715,tool_error,True,False,False,False,False,False,True,False
i0002168,s000115,u00152,2025-02-10 05:45:19+00:00,train,analytics,google,gemini,free,api,apac,consumer,1732.87,88,583,671,387.22,0.001342,0,1.14,0.77,169,0,0.72,1.0,none,False,False,False,False,False,False,False,False
i0002169,s000357,u00046,2025-01-12 13:37:35+00:00,test,support,openai,gpt,free,api,apac,enterprise,1102.91,215,271,486,440.65,0.002916,1,1.13,0.76,306,0,0.977,0.463,none,False,False,False,False,False,False,False,False
i0002170,s000297,u00255,2025-01-03 09:27:01+00:00,train,coding,local,llama,enterprise,api,eu,smb,1507.82,123,94,217,143.92,0.001302,1,0.11,0.63,1145,0,0.239,0.218,none,False,False,False,False,False,False,False,False
i0002171,s000407,u00131,2025-01-21 15:15:45+00:00,test,coding,anthropic,claude,free,web,eu,consumer,1234.96,137,84,221,178.95,0.000442,0,1.14,0.99,1853,0,0.212,0.719,none,False,False,False,False,False,False,False,False
i0002172,s000078,u00069,2025-01-08 15:44:04+00:00,train,support,local,llama,pro,web,eu,consumer,1686.68,296,292,588,348.61,0.003528,0,0.93,0.69,1501,2,0.732,0.963,none,False,False,False,False,False,False,False,False
i0002173,s000116,u00171,2025-01-18 23:10:08+00:00,train,coding,local,llama,enterprise,web,mena,consumer,1884.06,329,297,626,332.26,0.003756,0,0.13,0.8,157,0,0.637,0.514,none,False,False,False,False,False,False,False,False
i0002174,s000152,u00085,2025-02-08 20:03:52+00:00,test,search,local,llama,enterprise,web,mena,enterprise,1749.03,96,518,614,351.05,0.002456,0,0.62,0.65,337,1,0.586,0.559,none,False,False,False,False,False,False,False,False
i0002175,s000171,u00032,2025-02-05 05:28:38+00:00,train,support,local,llama,free,mobile,mena,enterprise,1704.5,256,345,601,352.6,0.003606,0,0.04,0.86,955,0,0.883,1.0,none,False,False,False,False,False,False,False,False
i0002176,s000445,u00153,2025-01-13 16:37:32+00:00,test,search,local,llama,enterprise,mobile,us,smb,1312.62,191,131,322,245.31,0.000644,0,0.71,0.76,952,2,0.327,0.657,none,False,False,False,False,False,False,False,False
i0002177,s000367,u00141,2025-01-02 15:03:13+00:00,val,coding,local,llama,free,mobile,eu,enterprise,1028.9,161,165,326,316.84,0.001956,0,1.12,0.91,204,1,0.659,-0.28,none,False,False,False,False,False,False,False,False
i0002178,s000273,u00046,2025-01-14 14:15:49+00:00,train,search,openai,gpt,enterprise,mobile,mena,consumer,1968.55,296,405,701,356.1,0.001402,0,0.44,0.81,619,1,0.946,0.96,none,False,False,False,False,False,False,False,False
i0002179,s000271,u00089,2025-01-28 19:10:31+00:00,test,analytics,anthropic,claude,free,mobile,us,consumer,1873.35,129,247,376,200.71,0.000752,1,0.61,0.65,371,2,0.557,0.126,none,False,False,False,False,False,False,False,False
i0002180,s000443,u00040,2025-02-16 03:32:43+00:00,train,search,local,llama,enterprise,api,us,consumer,2578.77,315,476,791,306.74,0.003164,0,0.27,0.6,1216,0,0.664,0.22,none,False,False,False,False,False,False,False,False
i0002181,s000224,u00061,2025-01-22 09:00:15+00:00,train,analytics,anthropic,claude,free,web,apac,smb,1816.85,184,647,831,457.38,0.001662,0,0.65,0.68,1391,2,0.256,0.264,none,False,False,False,False,False,False,False,False
i0002182,s000113,u00167,2025-01-18 19:35:12+00:00,train,coding,google,gemini,enterprise,mobile,apac,consumer,1524.37,74,261,335,219.76,0.00134,0,0.96,0.89,877,1,0.479,0.781,none,False,False,False,False,False,False,False,False
i0002183,s000069,u00023,2025-02-03 21:24:42+00:00,train,coding,google,gemini,enterprise,web,mena,enterprise,2040.76,325,395,720,352.81,0.00144,0,0.26,0.93,1225,1,0.233,1.0,none,False,False,False,False,False,False,False,False
i0002184,s000166,u00245,2025-01-05 00:53:40+00:00,train,search,anthropic,claude,free,mobile,us,smb,2512.84,346,585,931,370.5,0.001862,0,0.66,0.74,514,0,0.658,0.215,none,False,False,False,False,False,False,False,False
i0002185,s000327,u00071,2025-01-14 11:18:54+00:00,test,coding,openai,gpt,enterprise,mobile,eu,enterprise,1072.03,242,163,405,377.79,0.00162,0,0.43,0.81,1763,0,0.672,1.0,none,False,False,False,False,False,False,False,False
i0002186,s000236,u00216,2025-01-03 06:20:26+00:00,train,analytics,anthropic,claude,pro,web,apac,smb,1818.82,300,367,667,366.72,0.001334,0,0.9,0.7,136,2,0.961,0.299,none,False,False,False,False,False,False,False,False
i0002187,s000211,u00079,2025-02-01 04:01:51+00:00,train,summarization,google,gemini,enterprise,mobile,mena,consumer,1181.94,93,227,320,270.74,0.00064,0,0.84,0.95,1096,2,0.711,1.0,none,False,False,False,False,False,False,False,False
i0002188,s000241,u00043,2025-01-27 01:22:09+00:00,val,search,openai,gpt,enterprise,api,us,smb,1747.17,162,446,608,347.99,0.001216,0,0.84,0.99,745,2,0.202,0.319,toxicity,True,False,False,False,True,False,False,False
i0002189,s000488,u00160,2025-02-04 12:54:47+00:00,train,support,openai,gpt,enterprise,api,us,consumer,1655.56,165,525,690,416.78,0.00414,1,0.45,0.9,993,0,0.867,-0.095,none,False,False,False,False,False,False,False,False
